query_id,query_text,predicted_doc_id,predicted_rank,ground_truth_doc_ids,is_relevant,expansion_terms
q20201,have python line continue on to next line,d4115,9,d20201,False,loop;close;error;integer;query
q20201,have python line continue on to next line,d650,10,d20201,False,loop;close;error;integer;query
q20202,precision of ints in python,d18973,1,d20202,False,integer;error;parameter;function;variable
q20202,precision of ints in python,d12219,2,d20202,False,integer;error;parameter;function;variable
q20202,precision of ints in python,d12680,3,d20202,False,integer;error;parameter;function;variable
q20202,precision of ints in python,d9768,4,d20202,False,integer;error;parameter;function;variable
q20202,precision of ints in python,d62,5,d20202,False,integer;error;parameter;function;variable
q20202,precision of ints in python,d1838,6,d20202,False,integer;error;parameter;function;variable
q20202,precision of ints in python,d6618,7,d20202,False,integer;error;parameter;function;variable
q20202,precision of ints in python,d20202,8,d20202,True,integer;error;parameter;function;variable
q20202,precision of ints in python,d3482,9,d20202,False,integer;error;parameter;function;variable
q20202,precision of ints in python,d6232,10,d20202,False,integer;error;parameter;function;variable
q20203,modify the dice roll program to call a function for the die roll s python,d20203,1,d20203,True,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d5503,2,d20203,False,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d18285,3,d20203,False,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d7229,4,d20203,False,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d11288,5,d20203,False,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d6730,6,d20203,False,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d13347,7,d20203,False,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d8172,8,d20203,False,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d5057,9,d20203,False,function;add;loop;dictionary;write
q20203,modify the dice roll program to call a function for the die roll s python,d787,10,d20203,False,function;add;loop;dictionary;write
q20204,python 'namespace' object is not iterable,d8132,1,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d12157,2,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d14613,3,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d13110,4,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d6329,5,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d4933,6,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d16140,7,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d10571,8,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d10231,9,d20204,False,error;integer;close;array;function
q20204,python 'namespace' object is not iterable,d12432,10,d20204,False,error;integer;close;array;function
q20205,how to specify seed for python random,d11358,1,d20205,False,method;save;error;parameter;integer
q20205,how to specify seed for python random,d2714,2,d20205,False,method;save;error;parameter;integer
q20205,how to specify seed for python random,d20205,3,d20205,True,method;save;error;parameter;integer
q20205,how to specify seed for python random,d12191,4,d20205,False,method;save;error;parameter;integer
q20205,how to specify seed for python random,d10884,5,d20205,False,method;save;error;parameter;integer
q20205,how to specify seed for python random,d666,6,d20205,False,method;save;error;parameter;integer
q20205,how to specify seed for python random,d9868,7,d20205,False,method;save;error;parameter;integer
q20205,how to specify seed for python random,d9722,8,d20205,False,method;save;error;parameter;integer
q20205,how to specify seed for python random,d12096,9,d20205,False,method;save;error;parameter;integer
q20205,how to specify seed for python random,d6732,10,d20205,False,method;save;error;parameter;integer
q20206,python use default arg,d6799,1,d20206,False,error;parameter;variable;integer;function
q20206,python use default arg,d1753,2,d20206,False,error;parameter;variable;integer;function
q20206,python use default arg,d3884,3,d20206,False,error;parameter;variable;integer;function
q20206,python use default arg,d10278,4,d20206,False,error;parameter;variable;integer;function
q20206,python use default arg,d11512,5,d20206,False,error;parameter;variable;integer;function
q20206,python use default arg,d13915,6,d20206,False,error;parameter;variable;integer;function
q20206,python use default arg,d20206,7,d20206,True,error;parameter;variable;integer;function
q20206,python use default arg,d12091,8,d20206,False,error;parameter;variable;integer;function
q20206,python use default arg,d6555,9,d20206,False,error;parameter;variable;integer;function
q20206,python use default arg,d5714,10,d20206,False,error;parameter;variable;integer;function
q20207,python change array dtype to int,d4496,1,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d18161,2,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d17883,3,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d16829,4,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d16885,5,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d19591,6,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d9143,7,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d19272,8,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d16732,9,d20207,False,array;integer;update;error;parameter
q20207,python change array dtype to int,d18207,10,d20207,False,array;integer;update;error;parameter
q20208,python forcible close socket before opening,d279,1,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d14566,2,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d14422,3,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d10486,4,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d11913,5,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d8442,6,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d10987,7,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d16397,8,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d2128,9,d20208,False,close;open;error;delete;loop
q20208,python forcible close socket before opening,d9745,10,d20208,False,close;open;error;delete;loop
q20209,python series'value non zero index,d15149,1,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d7859,2,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d7607,3,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d12200,4,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d1824,5,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d3383,6,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d11261,7,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d8939,8,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d2257,9,d20209,False,integer;error;variable;parameter;row
q20209,python series'value non zero index,d16523,10,d20209,False,integer;error;variable;parameter;row
q20210,how to add a number to certain elements of an array numpy python,d4048,1,d20210,False,add;array;integer;error;update
